,latitude,longitude,datetime,Wildfire,pr,rmax,rmin,sph,srad,tmmn,tmmx,vs,bi,fm100,fm1000,erc,etr,pet,vpd
5059688,39.98935115110982,-88.23493733020032,2025-03-01,No,0.0,82.3,36.9,0.00174,147.8,264.4,275.2,4.8,29.0,15.9,18.1,28.0,2.2,1.5,0.24
5059689,39.98935115110982,-88.23493733020032,2025-03-02,No,0.0,60.9,20.3,0.00132,187.5,264.8,278.4,2.0,23.0,13.6,17.7,34.0,2.3,1.7,0.4
5059690,39.98935115110982,-88.23493733020032,2025-03-03,No,0.6,60.2,21.5,0.00251,137.3,273.6,287.2,5.0,0.0,12.1,17.3,25.0,5.0,3.3,0.72
5059691,39.98935115110982,-88.23493733020032,2025-03-04,No,13.6,70.5,41.6,0.00532,85.3,282.1,290.1,6.9,0.0,14.5,18.1,21.0,5.1,3.3,0.69
5059692,39.98935115110982,-88.23493733020032,2025-03-05,No,0.9,100.0,58.9,0.00454,48.5,271.7,282.9,9.0,0.0,16.2,18.1,18.0,1.6,1.1,0.16
5059693,39.98935115110982,-88.23493733020032,2025-03-06,No,0.0,69.9,36.9,0.00246,199.4,271.2,280.1,5.1,32.0,14.5,17.8,31.0,3.2,2.2,0.37
5059694,39.98935115110982,-88.23493733020032,2025-03-07,No,1.4,90.8,37.6,0.00363,102.5,272.9,285.6,3.4,0.0,15.0,17.7,21.0,2.9,2.0,0.45
5059695,39.98935115110982,-88.23493733020032,2025-03-08,No,0.0,78.3,32.5,0.00297,201.1,272.2,284.5,3.5,28.0,14.0,17.4,33.0,3.4,2.4,0.49
5059696,39.98935115110982,-88.23493733020032,2025-03-09,No,0.0,86.2,24.7,0.00337,201.8,272.6,290.0,4.4,32.0,13.7,17.3,35.0,5.0,3.3,0.72
5059697,39.98935115110982,-88.23493733020032,2025-03-10,No,0.0,87.8,20.5,0.00408,202.1,275.0,295.5,4.2,33.0,13.4,17.2,36.0,6.3,4.2,1.05
5059698,39.98935115110982,-88.23493733020032,2025-03-11,No,0.0,98.6,27.6,0.00503,200.2,276.3,294.9,3.7,30.0,14.3,17.0,34.0,5.2,3.6,0.89
5059699,39.98935115110982,-88.23493733020032,2025-03-12,No,0.0,100.0,29.6,0.0056,201.5,277.0,295.7,2.9,26.0,15.2,16.9,34.0,4.6,3.3,0.88
5059700,39.98935115110982,-88.23493733020032,2025-03-13,No,0.0,100.0,30.1,0.00706,202.1,278.6,299.3,3.9,30.0,15.7,16.9,33.0,5.8,4.0,1.03
5059701,39.98935115110982,-88.23493733020032,2025-03-14,No,13.3,97.9,34.9,0.00894,195.1,284.9,301.1,7.9,0.0,18.1,17.7,19.0,8.2,5.5,1.15
5059702,39.98935115110982,-88.23493733020032,2025-03-15,No,13.2,100.0,53.7,0.00799,180.4,275.7,292.9,7.6,0.0,20.3,18.6,14.0,2.8,2.1,0.25
5059703,39.98935115110982,-88.23493733020032,2025-03-16,No,0.0,100.0,74.8,0.00351,75.1,269.5,276.0,5.4,22.0,20.7,18.9,16.0,0.8,0.6,0.05
5059704,39.98935115110982,-88.23493733020032,2025-03-17,No,0.0,93.9,29.2,0.00311,203.2,270.3,286.6,5.3,30.0,19.0,18.9,25.0,4.4,3.0,0.53
5059705,39.98935115110982,-88.23493733020032,2025-03-18,No,0.0,93.7,27.5,0.00608,204.4,279.8,298.1,7.2,37.0,17.6,18.7,27.0,8.1,5.3,1.1
5059706,39.98935115110982,-88.23493733020032,2025-03-19,No,2.9,100.0,38.5,0.007,141.2,274.3,295.6,8.3,0.0,18.0,18.8,17.0,5.1,3.4,0.58
5059707,39.98935115110982,-88.23493733020032,2025-03-20,No,0.0,87.5,44.2,0.00307,190.1,271.1,281.0,6.2,32.0,16.9,18.7,26.0,3.0,2.1,0.31
5059708,39.98935115110982,-88.23493733020032,2025-03-21,No,0.6,79.0,26.2,0.00329,220.4,273.5,288.9,7.1,0.0,15.2,18.2,20.0,6.0,4.0,0.69
5059709,39.98935115110982,-88.23493733020032,2025-03-22,No,0.0,62.5,31.3,0.00301,230.2,275.6,285.2,4.2,31.0,13.3,17.7,33.0,4.4,3.1,0.59
5059710,39.98935115110982,-88.23493733020032,2025-03-23,No,2.2,98.2,48.9,0.00441,91.7,274.5,285.0,6.1,0.0,15.0,17.8,20.0,2.9,2.0,0.33
5059711,39.98935115110982,-88.23493733020032,2025-03-24,No,0.0,66.4,30.0,0.0032,230.9,275.6,286.7,6.1,38.0,13.3,17.6,34.0,5.3,3.6,0.63
5059712,39.98935115110982,-88.23493733020032,2025-03-25,No,0.0,85.3,46.1,0.00361,81.6,273.7,282.8,1.8,20.0,13.5,17.4,30.0,1.9,1.4,0.34
5059713,39.98935115110982,-88.23493733020032,2025-03-26,No,0.0,66.8,27.3,0.00343,216.2,276.5,289.0,2.1,24.0,12.2,17.0,36.0,3.9,2.9,0.74
5059714,39.98935115110982,-88.23493733020032,2025-03-27,No,0.0,66.2,42.4,0.00482,116.2,281.6,288.3,4.8,32.0,11.5,16.7,34.0,4.4,3.0,0.65
5059715,39.98935115110982,-88.23493733020032,2025-03-28,No,0.0,67.2,27.1,0.00722,219.6,287.5,301.2,8.2,49.0,10.7,16.2,40.0,10.8,7.1,1.57
5059716,39.98935115110982,-88.23493733020032,2025-03-29,No,11.9,79.3,72.8,0.00952,120.7,289.2,291.2,6.4,0.0,14.1,16.8,21.0,3.6,2.6,0.43
5059717,39.98935115110982,-88.23493733020032,2025-03-30,No,10.7,100.0,48.0,0.00902,170.9,277.0,296.5,7.5,0.0,17.0,17.5,19.0,3.9,2.8,0.4
5059718,39.98935115110982,-88.23493733020032,2025-03-31,No,0.0,98.7,50.3,0.00398,164.0,273.0,283.1,4.8,28.0,17.3,17.7,26.0,2.7,2.0,0.28
5059719,39.98935115110982,-88.23493733020032,2025-04-01,No,6.4,87.2,39.8,0.00373,235.1,273.6,285.3,6.0,0.0,17.4,18.0,18.0,4.1,2.9,0.43
5059720,39.98935115110982,-88.23493733020032,2025-04-02,No,10.2,100.0,44.8,0.00965,210.5,283.0,298.7,9.9,0.0,19.0,18.7,16.0,6.5,4.5,0.71
5059721,39.98935115110982,-88.23493733020032,2025-04-03,No,1.2,92.8,61.5,0.006,156.8,279.5,286.5,4.4,0.0,18.5,18.8,15.0,2.7,2.1,0.29
5059722,39.98935115110982,-88.23493733020032,2025-04-04,No,35.8,100.0,65.2,0.00667,139.9,279.6,287.3,4.2,0.0,21.4,20.1,11.0,2.3,1.8,0.23
5059723,39.98935115110982,-88.23493733020032,2025-04-05,No,4.7,100.0,89.6,0.00594,86.0,278.0,281.1,4.7,0.0,22.7,20.4,7.0,0.8,0.8,0.02
5059724,39.98935115110982,-88.23493733020032,2025-04-06,No,0.0,74.0,41.6,0.00328,85.8,274.1,282.8,3.8,22.0,19.1,19.9,21.0,2.9,2.0,0.41
5084669,36.8058059990947,-121.783746,2025-01-01,No,0.0,87.7,36.7,0.0044,78.5,276.2,289.0,3.0,20.0,19.0,22.0,18.0,2.7,1.8,0.57
5084670,36.8058059990947,-121.783746,2025-01-02,No,0.0,100.0,40.4,0.00669,119.3,279.7,294.3,2.1,18.0,19.1,21.7,19.0,2.4,1.6,0.65
5084671,36.8058059990947,-121.783746,2025-01-03,No,2.4,100.0,76.8,0.00747,48.9,279.0,286.9,3.5,0.0,20.7,21.9,7.0,0.6,0.5,0.03
5084672,36.8058059990947,-121.783746,2025-01-04,No,0.0,100.0,58.8,0.00588,123.6,277.5,287.0,2.9,19.0,20.6,21.8,16.0,1.5,1.1,0.25
5084673,36.8058059990947,-121.783746,2025-01-05,No,0.0,100.0,46.9,0.00571,105.6,277.5,289.7,2.8,19.0,20.4,21.7,17.0,2.1,1.4,0.43
5084674,36.8058059990947,-121.783746,2025-01-06,No,0.0,100.0,60.4,0.00673,122.9,278.7,288.7,3.4,20.0,20.4,21.6,16.0,1.6,1.1,0.24
5084675,36.8058059990947,-121.783746,2025-01-07,No,0.0,77.6,32.4,0.0051,132.6,280.1,293.0,4.6,28.0,17.8,21.2,22.0,4.6,2.8,0.83
5084676,36.8058059990947,-121.783746,2025-01-08,No,0.0,73.3,24.6,0.00403,131.1,277.5,292.9,2.6,24.0,15.6,21.0,25.0,3.6,2.2,0.92
5084677,36.8058059990947,-121.783746,2025-01-09,No,0.0,87.7,30.7,0.00472,131.9,277.2,292.5,3.0,25.0,15.3,20.6,26.0,3.4,2.2,0.77
5084678,36.8058059990947,-121.783746,2025-01-10,No,0.0,74.5,27.9,0.00436,130.6,278.4,292.5,2.2,24.0,14.0,20.0,28.0,3.1,1.9,0.86
5084679,36.8058059990947,-121.783746,2025-01-11,No,0.0,92.4,35.1,0.00487,135.0,276.9,291.2,4.4,31.0,14.7,19.8,27.0,3.8,2.4,0.64
5084680,36.8058059990947,-121.783746,2025-01-12,No,0.0,79.6,28.9,0.00386,136.8,275.7,290.1,3.1,27.0,14.0,19.4,29.0,3.4,2.1,0.71
5084681,36.8058059990947,-121.783746,2025-01-13,No,0.0,80.6,28.8,0.00399,137.5,276.0,290.7,3.2,29.0,13.6,18.9,31.0,3.5,2.2,0.73
5084682,36.8058059990947,-121.783746,2025-01-14,No,0.0,86.2,28.8,0.00392,137.0,274.8,290.4,2.4,26.0,13.8,18.8,31.0,2.9,1.9,0.69
5084683,36.8058059990947,-121.783746,2025-01-15,No,0.0,86.3,30.5,0.00427,137.3,276.0,291.0,2.2,25.0,13.9,18.7,31.0,2.8,1.8,0.7
5084684,36.8058059990947,-121.783746,2025-01-16,No,0.0,91.7,24.4,0.00432,140.5,275.3,294.1,1.7,23.0,14.4,18.5,32.0,2.8,1.8,0.9
5084685,36.8058059990947,-121.783746,2025-01-17,Yes,0.0,98.4,49.1,0.0048,138.4,275.8,286.4,2.5,24.0,15.9,18.4,28.0,1.9,1.3,0.35
5084686,36.8058059990947,-121.783746,2025-01-18,Yes,0.0,98.3,53.2,0.00533,138.8,277.3,286.9,1.8,21.0,17.1,18.4,26.0,1.6,1.2,0.33
5084687,36.8058059990947,-121.783746,2025-01-19,Yes,0.0,100.0,63.7,0.00536,139.0,275.9,284.5,1.9,20.0,18.2,18.5,24.0,1.1,0.9,0.17
5084688,36.8058059990947,-121.783746,2025-01-20,Yes,0.0,98.4,31.8,0.0046,146.8,275.2,291.6,3.1,26.0,18.2,18.4,27.0,3.3,2.2,0.67
5084689,36.8058059990947,-121.783746,2025-01-21,Yes,0.0,79.3,23.6,0.0039,144.1,275.9,292.9,2.3,25.0,16.2,18.2,30.0,3.4,2.2,0.89
5084690,36.8058059990947,-121.783746,2025-01-22,Yes,0.0,77.2,22.5,0.00382,149.5,276.0,293.2,3.5,31.0,14.7,18.1,32.0,4.6,2.9,0.93
5084691,36.8058059990947,-121.783746,2025-01-23,Yes,0.0,75.2,19.2,0.00402,149.7,277.1,296.0,2.4,28.0,13.4,17.7,35.0,4.2,2.6,1.15
5084692,36.8058059990947,-121.783746,2025-01-24,Yes,0.0,90.7,34.3,0.00449,138.2,276.0,290.2,2.2,25.0,14.1,17.5,32.0,2.6,1.8,0.62
5084693,36.8058059990947,-121.783746,2025-01-25,Yes,2.2,93.8,67.4,0.00572,109.9,279.0,284.7,4.5,0.0,16.2,17.7,18.0,1.7,1.2,0.21
5084694,36.8058059990947,-121.783746,2025-01-26,Yes,0.0,100.0,49.1,0.00499,128.2,274.8,287.0,2.8,24.0,17.3,17.7,27.0,1.9,1.4,0.32
5084695,36.8058059990947,-121.783746,2025-01-27,Yes,0.0,95.4,37.7,0.00401,153.7,273.7,287.2,2.0,23.0,17.3,17.6,29.0,2.2,1.5,0.47
5084696,36.8058059990947,-121.783746,2025-01-28,Yes,0.0,100.0,44.8,0.00448,154.7,273.9,286.6,1.9,22.0,18.0,17.8,27.0,1.8,1.3,0.37
5084697,36.8058059990947,-121.783746,2025-01-29,Yes,0.0,89.5,59.0,0.00538,152.6,278.8,285.6,1.3,19.0,17.6,17.9,26.0,1.5,1.2,0.3
5084698,36.8058059990947,-121.783746,2025-01-30,Yes,0.0,91.3,58.1,0.00523,152.7,278.1,285.4,1.3,19.0,17.5,18.0,26.0,1.5,1.2,0.3
5084699,36.8058059990947,-121.783746,2025-01-31,Yes,0.8,95.6,62.2,0.00587,41.1,279.1,286.2,2.3,0.0,18.1,18.1,17.0,1.3,0.9,0.26
5089975,34.748579999116,-117.72084,2025-01-01,No,0.0,51.0,13.4,0.0023,133.3,273.8,289.5,1.3,43.0,10.2,8.1,71.0,2.4,1.5,0.91
5089976,34.748579999116,-117.72084,2025-01-02,No,0.0,46.5,12.7,0.00227,133.9,275.0,289.9,1.9,48.0,9.1,8.1,73.0,3.1,2.0,0.97
5089977,34.748579999116,-117.72084,2025-01-03,No,0.0,31.5,6.2,0.00185,118.6,278.0,293.5,3.9,69.0,7.7,8.0,77.0,6.3,3.8,1.36
5089978,34.748579999116,-117.72084,2025-01-04,No,0.0,59.0,22.4,0.00302,135.3,275.5,287.8,3.5,59.0,8.0,8.1,73.0,3.9,2.4,0.75
5089979,34.748579999116,-117.72084,2025-01-05,No,0.0,42.8,10.9,0.00202,126.2,274.6,289.7,2.3,53.0,7.5,8.0,76.0,3.7,2.3,0.99
5089980,34.748579999116,-117.72084,2025-01-06,No,0.0,49.7,10.4,0.00258,136.2,275.8,294.1,2.5,57.0,7.3,7.8,78.0,4.4,2.7,1.23
5089981,34.748579999116,-117.72084,2025-01-07,No,0.6,37.9,23.1,0.0029,129.8,281.7,286.8,8.3,0.0,7.3,7.8,57.0,7.0,4.3,0.91
5089982,34.748579999116,-117.72084,2025-01-08,No,0.0,43.6,13.3,0.00195,140.4,273.8,287.1,7.4,95.0,7.0,7.7,78.0,6.4,3.9,0.83
5089983,34.748579999116,-117.72084,2025-01-09,No,0.0,35.6,6.0,0.00146,142.8,272.8,290.1,6.1,92.0,6.4,7.7,82.0,7.1,4.3,1.05
5089984,34.748579999116,-117.72084,2025-01-10,No,0.0,30.1,7.6,0.00154,142.2,276.1,288.9,3.9,73.0,5.8,7.6,83.0,5.4,3.3,1.05
5089985,34.748579999116,-117.72084,2025-01-11,No,0.0,32.4,8.7,0.00167,143.2,276.1,288.9,5.0,83.0,5.6,7.5,83.0,6.2,3.7,1.03
5089986,34.748579999116,-117.72084,2025-01-12,No,0.0,42.6,13.6,0.00172,143.9,272.4,284.9,5.2,80.0,5.9,7.4,81.0,4.9,3.1,0.73
5089987,34.748579999116,-117.72084,2025-01-13,No,0.0,45.0,15.2,0.00167,146.0,271.2,283.3,5.2,79.0,6.2,7.3,81.0,4.5,2.8,0.64
5089988,34.748579999116,-117.72084,2025-01-14,No,0.0,43.9,11.5,0.00159,145.5,270.9,285.5,5.1,80.0,6.3,7.2,82.0,5.0,3.1,0.74
5089989,34.748579999116,-117.72084,2025-01-15,No,0.0,43.3,9.1,0.00165,148.1,271.6,288.3,5.3,85.0,6.2,7.1,83.0,5.9,3.6,0.89
5089990,34.748579999116,-117.72084,2025-01-16,No,0.0,43.0,7.7,0.0015,147.2,270.4,288.4,2.0,57.0,6.1,7.1,84.0,3.3,2.1,0.9
5089991,34.748579999116,-117.72084,2025-01-17,No,0.0,31.1,7.9,0.00162,148.1,276.3,289.3,4.2,77.0,5.7,7.1,85.0,5.7,3.5,1.06
5089992,34.748579999116,-117.72084,2025-01-18,No,0.0,43.3,9.4,0.00188,151.4,273.4,290.0,2.1,57.0,5.8,7.1,84.0,3.6,2.3,1.0
5089993,34.748579999116,-117.72084,2025-01-19,No,0.0,45.3,7.7,0.00182,151.9,272.3,291.4,1.8,55.0,5.9,7.0,85.0,3.5,2.2,1.07
5089994,34.748579999116,-117.72084,2025-01-20,No,0.0,37.9,9.2,0.00142,155.4,271.5,285.9,6.6,98.0,5.8,6.8,85.0,6.1,3.8,0.8
5089995,34.748579999116,-117.72084,2025-01-21,No,0.0,30.3,5.0,0.00103,157.5,270.4,286.0,4.3,82.0,5.4,6.7,88.0,5.2,3.2,0.84
5089996,34.748579999116,-117.72084,2025-01-22,No,0.0,25.2,1.3,0.00092,158.0,271.6,290.9,3.9,82.0,4.8,6.5,91.0,6.1,3.7,1.16
5089997,34.748579999116,-117.72084,2025-01-23,No,0.0,22.8,1.7,0.00086,158.6,272.2,288.9,5.5,99.0,4.3,6.4,92.0,7.0,4.2,1.06
5089998,34.748579999116,-117.72084,2025-01-24,No,0.0,23.6,1.5,0.00083,158.9,271.2,288.7,2.0,64.0,4.0,6.3,94.0,3.7,2.3,1.03
5089999,34.748579999116,-117.72084,2025-01-25,No,0.0,30.9,13.5,0.00195,108.9,279.1,286.9,7.3,102.0,4.4,6.3,88.0,7.1,4.4,0.97
5090000,34.748579999116,-117.72084,2025-01-26,No,8.0,73.7,53.8,0.0042,61.4,276.9,281.5,2.9,0.0,9.2,7.2,53.0,1.9,1.3,0.33
5090001,34.748579999116,-117.72084,2025-01-27,No,4.6,88.0,56.4,0.00444,82.0,275.1,281.7,1.4,0.0,12.5,8.0,46.0,1.3,1.0,0.25
5090002,34.748579999116,-117.72084,2025-01-28,No,0.0,61.1,24.8,0.00309,112.2,275.3,286.9,2.4,46.0,11.4,8.1,65.0,3.1,2.1,0.69
5090003,34.748579999116,-117.72084,2025-01-29,No,0.0,65.4,22.1,0.00311,164.5,274.4,288.4,2.8,51.0,10.7,8.2,68.0,3.6,2.4,0.74
5090004,34.748579999116,-117.72084,2025-01-30,No,0.0,73.6,27.8,0.00344,166.3,274.1,287.1,2.4,46.0,10.8,8.5,65.0,3.0,2.1,0.62
5090005,34.748579999116,-117.72084,2025-01-31,No,0.0,79.4,19.7,0.00344,134.7,273.0,291.4,2.3,46.0,11.0,8.8,65.0,3.5,2.4,0.84
5090006,34.748579999116,-117.72084,2025-02-01,No,0.0,74.7,28.4,0.00596,163.0,282.6,295.1,5.4,65.0,11.0,9.0,63.0,6.1,3.9,1.03
5090007,34.748579999116,-117.72084,2025-02-02,No,0.0,83.4,25.7,0.00645,169.9,282.0,297.7,5.3,65.0,11.5,8.9,63.0,6.6,4.3,1.16
5090008,34.748579999116,-117.72084,2025-02-03,No,0.0,64.6,16.6,0.00466,162.4,281.3,297.8,5.1,68.0,10.5,8.7,67.0,7.6,4.8,1.41
5090009,34.748579999116,-117.72084,2025-02-04,No,0.0,84.3,36.1,0.00574,104.1,280.1,291.3,7.2,71.0,11.5,9.0,60.0,5.2,3.3,0.69
5090010,34.748579999116,-117.72084,2025-02-05,Yes,0.0,87.4,43.2,0.00656,143.5,281.5,291.0,6.1,62.0,12.6,9.3,56.0,4.4,2.9,0.6
5090011,34.748579999116,-117.72084,2025-02-06,Yes,0.0,84.5,47.0,0.0065,151.3,281.9,289.7,7.1,65.0,13.1,9.7,54.0,4.4,2.9,0.55
5090012,34.748579999116,-117.72084,2025-02-07,Yes,0.0,88.4,36.7,0.0056,158.6,279.0,290.7,7.0,65.0,13.6,10.0,54.0,5.0,3.3,0.64
5090013,34.748579999116,-117.72084,2025-02-08,Yes,0.0,75.4,23.8,0.0033,160.5,273.9,288.0,2.3,41.0,12.8,10.2,56.0,3.2,2.2,0.68
5090014,34.748579999116,-117.72084,2025-02-09,Yes,0.0,56.4,11.7,0.00209,153.6,272.0,288.8,2.6,47.0,11.1,9.9,62.0,4.1,2.7,0.86
5090015,34.748579999116,-117.72084,2025-02-10,Yes,0.0,45.2,7.8,0.00161,193.5,271.9,288.5,2.9,54.0,9.5,9.6,67.0,4.6,3.0,0.92
5090016,34.748579999116,-117.72084,2025-02-11,Yes,0.0,45.6,23.3,0.00256,190.8,278.3,284.4,7.2,78.0,8.8,9.5,65.0,5.9,3.8,0.73
5090017,34.748579999116,-117.72084,2025-02-12,Yes,0.0,49.3,30.6,0.00315,127.2,280.0,284.2,4.7,59.0,8.6,9.5,63.0,4.5,2.9,0.69
5090018,34.748579999116,-117.72084,2025-02-13,Yes,13.7,82.7,66.0,0.0067,75.4,282.7,285.5,7.2,0.0,13.8,11.0,35.0,2.8,1.9,0.32
5090019,34.748579999116,-117.72084,2025-02-14,Yes,0.0,89.5,49.0,0.00534,188.3,278.1,286.1,8.2,64.0,14.5,11.2,47.0,3.8,2.6,0.39
5090020,34.748579999116,-117.72084,2025-02-15,Yes,0.0,68.7,23.0,0.00341,196.2,275.8,288.9,3.3,45.0,12.9,11.3,53.0,4.3,2.9,0.76
5090021,34.748579999116,-117.72084,2025-02-16,Yes,0.0,53.3,10.4,0.00278,180.8,276.9,294.5,2.3,42.0,11.1,11.1,58.0,4.8,3.2,1.26
5090022,34.748579999116,-117.72084,2025-02-17,Yes,0.0,48.2,15.0,0.00315,199.5,280.4,292.6,5.0,61.0,9.7,10.9,60.0,7.0,4.5,1.18
5090023,34.748579999116,-117.72084,2025-02-18,Yes,0.0,66.6,18.2,0.00339,197.4,276.2,291.6,3.5,51.0,9.4,11.0,60.0,5.1,3.5,0.94
5090024,34.748579999116,-117.72084,2025-02-19,Yes,0.0,67.2,12.9,0.00326,168.4,275.5,294.8,2.1,42.0,9.1,10.9,61.0,4.4,3.0,1.18
5098645,35.4848899991078,-83.32248,2025-01-01,Yes,0.0,100.0,45.6,0.00297,117.4,267.7,279.3,5.8,26.0,20.4,22.4,16.0,2.0,1.3,0.23
5098646,35.4848899991078,-83.32248,2025-01-02,Yes,0.0,64.5,28.3,0.00184,120.6,267.3,278.5,3.4,23.0,17.1,22.1,21.0,2.3,1.5,0.37
5098647,35.4848899991078,-83.32248,2025-01-03,Yes,0.0,73.1,36.7,0.00195,73.1,266.4,276.1,8.0,36.0,15.5,21.6,21.0,2.6,1.6,0.27
5098648,35.4848899991078,-83.32248,2025-01-04,Yes,0.0,46.6,21.5,0.00128,120.3,266.8,276.6,5.8,35.0,13.0,20.9,27.0,3.2,2.0,0.39
5098649,35.4848899991078,-83.32248,2025-01-05,Yes,25.5,61.6,35.4,0.0024,50.7,271.5,279.5,6.8,0.0,15.7,21.4,14.0,3.3,2.1,0.39
5099278,40.2570486776699,-90.63567035651376,2025-01-01,No,0.0,75.3,45.1,0.00214,66.4,268.1,275.6,5.5,26.0,19.7,20.3,19.0,1.9,1.2,0.23
5099279,40.2570486776699,-90.63567035651376,2025-01-02,No,0.0,100.0,54.4,0.0028,29.1,266.6,277.0,2.7,17.0,20.2,20.4,17.0,0.9,0.6,0.14
5099280,40.2570486776699,-90.63567035651376,2025-01-03,No,0.0,98.5,60.3,0.00178,100.3,262.2,269.5,5.5,25.0,20.5,20.4,18.0,0.8,0.5,0.08
5099281,40.2570486776699,-90.63567035651376,2025-01-04,No,0.6,89.4,64.0,0.00159,82.3,262.0,267.3,2.5,0.0,19.9,20.2,11.0,0.5,0.4,0.08
5099282,40.2570486776699,-90.63567035651376,2025-01-05,No,3.6,86.7,78.2,0.00186,45.3,264.4,266.9,6.6,0.0,20.2,20.5,9.0,0.6,0.4,0.05
5099283,40.2570486776699,-90.63567035651376,2025-01-06,No,0.0,99.9,61.7,0.00179,89.2,262.1,269.3,5.7,25.0,20.7,20.3,17.0,0.8,0.5,0.08
5099284,40.2570486776699,-90.63567035651376,2025-01-07,No,0.0,100.0,57.8,0.00161,82.4,260.5,268.7,2.9,18.0,21.0,20.5,17.0,0.6,0.4,0.08
5099285,40.2570486776699,-90.63567035651376,2025-01-08,No,0.0,100.0,49.8,0.00146,106.7,259.0,269.2,3.7,21.0,21.0,20.6,18.0,0.8,0.5,0.1
5099286,40.2570486776699,-90.63567035651376,2025-01-09,No,1.8,100.0,50.1,0.00185,103.0,259.6,272.3,4.6,0.0,21.3,20.8,10.0,0.9,0.6,0.1
5099287,40.2570486776699,-90.63567035651376,2025-01-10,No,1.1,85.2,72.8,0.00269,58.4,269.5,272.7,3.2,0.0,20.3,20.7,10.0,0.8,0.5,0.1
5099288,40.2570486776699,-90.63567035651376,2025-01-11,No,0.4,89.1,64.6,0.00261,91.5,268.5,273.8,4.0,20.0,19.6,20.6,17.0,1.0,0.6,0.12
5099289,40.2570486776699,-90.63567035651376,2025-01-12,No,0.0,100.0,59.6,0.00288,62.3,261.1,276.2,5.6,24.0,20.2,20.6,17.0,0.5,0.4,0.04
5099290,40.2570486776699,-90.63567035651376,2025-01-13,No,0.0,89.3,52.9,0.00142,110.1,260.6,268.1,5.2,25.0,19.4,20.3,20.0,0.9,0.6,0.1
5099291,40.2570486776699,-90.63567035651376,2025-01-14,No,0.0,100.0,55.7,0.00142,111.0,255.5,267.5,4.0,22.0,20.1,20.4,19.0,0.5,0.3,0.05
5099292,40.2570486776699,-90.63567035651376,2025-01-15,No,0.0,100.0,48.0,0.00158,99.6,256.1,270.7,3.9,21.0,20.4,20.5,19.0,0.7,0.5,0.08
5099293,40.2570486776699,-90.63567035651376,2025-01-16,No,0.0,79.8,41.0,0.00248,110.6,269.3,278.9,5.0,27.0,18.3,20.2,22.0,2.2,1.4,0.29
5099294,40.2570486776699,-90.63567035651376,2025-01-17,No,0.0,97.5,35.6,0.00288,109.6,268.6,282.9,5.4,29.0,18.4,20.1,23.0,2.8,1.7,0.36
5099295,40.2570486776699,-90.63567035651376,2025-01-18,No,0.0,100.0,48.8,0.00157,105.3,257.8,270.4,7.5,31.0,19.2,20.2,20.0,1.0,0.6,0.09
5099296,40.2570486776699,-90.63567035651376,2025-01-19,No,0.0,57.5,38.9,0.00054,110.5,254.2,259.4,6.8,33.0,16.4,19.7,25.0,1.0,0.6,0.09
5099297,40.2570486776699,-90.63567035651376,2025-01-20,No,0.0,100.0,35.8,0.00071,114.1,250.7,263.7,5.0,28.0,17.7,19.7,24.0,0.9,0.6,0.09
5099298,40.2570486776699,-90.63567035651376,2025-01-21,No,0.0,80.4,27.8,0.00054,114.6,250.3,263.0,5.7,32.0,16.4,19.4,26.0,1.1,0.7,0.1
5099299,40.2570486776699,-90.63567035651376,2025-01-22,No,0.0,74.5,41.0,0.00149,58.0,263.5,271.8,6.0,31.0,15.2,19.1,26.0,1.7,1.1,0.19
5099300,40.2570486776699,-90.63567035651376,2025-01-23,No,0.0,100.0,58.8,0.00146,85.2,256.0,267.2,4.7,25.0,17.2,19.2,22.0,0.5,0.3,0.04
5099301,40.2570486776699,-90.63567035651376,2025-01-24,No,0.0,100.0,45.2,0.00143,114.7,256.8,270.1,4.7,27.0,18.3,19.2,24.0,1.0,0.6,0.1
5099302,40.2570486776699,-90.63567035651376,2025-01-25,No,0.0,87.4,38.7,0.00234,72.8,267.3,278.8,3.5,24.0,17.4,19.0,25.0,1.9,1.2,0.28
5099303,40.2570486776699,-90.63567035651376,2025-01-26,No,0.0,86.9,45.0,0.00178,107.2,263.8,273.1,3.1,22.0,16.9,18.9,25.0,1.2,0.8,0.17
5099304,40.2570486776699,-90.63567035651376,2025-01-27,No,0.0,98.8,34.5,0.00222,125.1,265.0,279.5,6.4,34.0,17.6,18.8,26.0,2.6,1.6,0.29
5099305,40.2570486776699,-90.63567035651376,2025-01-28,No,0.0,84.9,32.0,0.00266,123.0,269.4,283.1,5.4,32.0,16.5,18.7,28.0,3.2,2.0,0.42
5099306,40.2570486776699,-90.63567035651376,2025-01-29,No,0.0,79.2,30.6,0.00279,124.9,271.0,284.4,3.5,27.0,15.3,18.5,30.0,2.9,1.8,0.48
5099307,40.2570486776699,-90.63567035651376,2025-01-30,No,5.5,77.1,59.5,0.0035,51.8,274.5,279.0,3.4,0.0,15.9,18.6,18.0,1.6,1.1,0.24
5099308,40.2570486776699,-90.63567035651376,2025-01-31,No,1.7,100.0,64.6,0.00378,38.9,270.8,279.0,3.0,0.0,17.8,18.7,16.0,0.9,0.6,0.12
5099309,40.2570486776699,-90.63567035651376,2025-02-01,No,0.0,90.8,57.2,0.00315,121.5,270.9,277.8,5.7,30.0,17.7,18.6,24.0,1.7,1.1,0.18
